response_time,skipped_count,correctness_rate
0.5148669699894898,-1.2600630047253938,-0.7108002231947035
1.8170138232327997,0.9900495037128095,-0.5764497183815095
0.07527585278156622,0.9900495037128095,-1.582979562228592
1.8464589461021543,-1.2600630047253938,0.14805324883618928
-2.784255806528232,-0.5100255019126594,-1.790431429747315
1.024493635347337,-1.2600630047253938,-0.2547078009306894
0.21125516625997667,0.9900495037128095,0.02068083556413214
-0.21597757777694732,1.7400870065255443,-0.8947125258232793
0.2164716601864511,1.7400870065255443,0.19292201318419402
-2.0846488209203686,0.24001200090007507,-1.809882920241789
-0.1281798328063458,-1.2600630047253938,-1.785406251238515
0.51012708804916,-1.2600630047253938,1.0213306259598436
1.7504562257938319,0.24001200090007507,-0.6314666391782545
-0.45862802325919,0.24001200090007507,-1.464746426647109
-0.7798079579713126,0.24001200090007507,-0.05224004010818768
-0.4403534780308942,0.9900495037128095,0.8332967741659074
1.1279663439414207,-1.2600630047253938,-1.1474886644726965
0.47874046330171977,0.9900495037128095,0.30750449830745114
-0.47134358301826423,0.24001200090007507,-1.613841868202453
0.6829381395084806,-1.2600630047253938,-1.7341737361120049
0.22235554424027654,0.9900495037128095,-0.019673156717388562
1.1868883444621727,0.9900495037128095,0.013498209038393985
-0.662014018722595,0.24001200090007507,0.3594729401573377
-0.24768882517659344,-1.2600630047253938,0.6763765501447537
-0.3190089367461938,0.24001200090007507,1.5690993493630065
-1.5046968678524986,-1.2600630047253938,-0.07348186015670166
0.44262907725252876,1.7400870065255443,-0.764553169668266
0.4038238789935817,-0.5100255019126594,0.923343132430913
0.12058214190139085,-0.5100255019126594,-0.9508613941518955
-0.14468600647072127,-0.5100255019126594,-0.3498795642841214
